36110101335079100004900000|3611010100|세종특별자치시||반곡동||0|45|11|361103350791|반곡로|0|49|0|3611055600|반곡동|30146||20190619|0||||
36110101335079100007200000|3611010100|세종특별자치시||반곡동||0|861|0|361103350791|반곡로|0|72|0|3611055600|반곡동|30146||20220614|1|||수루배마을7단지|
36110101335079100007600000|3611010100|세종특별자치시||반곡동||0|61|10|361103350791|반곡로|0|76|0|3611055600|반곡동|30146||20190910|0|||햇무리교회|
36110101335124500001800000|3611010100|세종특별자치시||반곡동||0|308|0|361103351245|국책연구원2로|0|18|0|3611055600|반곡동|30147||20180420|0|||알파타워|
36110101335124600000500000|3611010100|세종특별자치시||반곡동||0|771|125|361103351246|국책연구원로|0|5|0|3611055600|반곡동|30147||20161124|0|||국토연구원|
36110101335124600001500000|3611010100|세종특별자치시||반곡동||0|771|76|361103351246|국책연구원로|0|15|0|3611055600|반곡동|30147||20160728|0|||한국법제연구원|
36110101335124700000600000|3611010100|세종특별자치시||반곡동||0|771|87|361103351247|국책연구원3로|0|6|0|3611055600|반곡동|30147||20181212|0|||씨즈파크뷰|
36110101335124700000900000|3611010100|세종특별자치시||반곡동||0|771|78|361103351247|국책연구원3로|0|9|0|3611055600|반곡동|30147||20200305|0|||세종알뜰주유소|
36110101335124700001200000|3611010100|세종특별자치시||반곡동||1|101|0|361103351247|국책연구원3로|0|12|0|3611055600|반곡동|30147||20190117|0|||비오케이아트센터|
36110101335124800002500000|3611010100|세종특별자치시||반곡동||0|771|92|361103351248|국책연구원4로|0|25|0|3611055600|반곡동|30147||20210120|0|||국토연구원 마루뜰 어린이집|
36110101335202700001200000|3611010100|세종특별자치시||반곡동||0|782|0|361103352027|국책연구원5로|0|12|0|3611055600|반곡동|30148||20201106|0|||천주교 대전교구청사|
36110101335202700001900000|3611010100|세종특별자치시||반곡동||0|772|3|361103352027|국책연구원5로|0|19|0|3611055600|반곡동|30148||20210218|0|||농림수산식품교육문화정보원|
36110101335202800008200000|3611010100|세종특별자치시||반곡동||0|771|62|361103352028|법원로|0|82|0|3611055600|반곡동|30148||20200813|0|||관세평가분류원|
36110101485318800000900000|3611010100|세종특별자치시||반곡동||0|393|1|361104853188|반곡1길|0|9|0|3611055600|반곡동|30145||20181212|1||수루배마을 2단지|수루배마을2단지|
36110101485318900000900000|3611010100|세종특별자치시||반곡동||0|46|3|361104853189|반곡2길|0|9|0|3611055600|반곡동|30145||20181204|1||수루배마을5단지|수루배마을5단지|
36110101485318900002100000|3611010100|세종특별자치시||반곡동||0|42|9|361104853189|반곡2길|0|21|0|3611055600|반곡동|30145||20181127|0|||솔빛초등학교|
36110101485318900006200000|3611010100|세종특별자치시||반곡동||0|0|0|361104853189|반곡2길|0|62|0|3611055600|반곡동|30145||20220527|0||||
36110101485319000001000000|3611010100|세종특별자치시||반곡동||0|191|0|361104853190|반곡3길|0|10|0|3611055600|반곡동|30145||20200601|0|||솔빛숲유치원|
36110101485319000001200000|3611010100|세종특별자치시||반곡동||0|179|3|361104853190|반곡3길|0|12|0|3611055600|반곡동|30145||20200601|0||||
36110101485319000001200001|3611010100|세종특별자치시||반곡동||0|179|3|361104853190|반곡3길|0|12|1|3611055600|반곡동|30145||20200601|0||||
36110101485319000001600000|3611010100|세종특별자치시||반곡동||0|241|0|361104853190|반곡3길|0|16|0|3611055600|반곡동|30145||20220720|0||||
36110101485319000002200000|3611010100|세종특별자치시||반곡동||0|242|1|361104853190|반곡3길|0|22|0|3611055600|반곡동|30145||20201126|0||||
36110101485689100002600000|3611010100|세종특별자치시||반곡동||0|0|0|361104856891|반곡남1길|0|26|0|3611055600|반곡동|30149||20220704|0||||
36110101485689400000200000|3611010100|세종특별자치시||반곡동||0|1083|0|361104856894|반곡남4길|0|2|0|||30149||20230127|0||||
36110101485715100001000000|3611010100|세종특별자치시||반곡동||0|203|398|361104857151|반곡남6길|0|10|0|3611055600|반곡동|30149||20221103|0||||
36110101485807600000100000|3611010100|세종특별자치시||반곡동||0|230|3|361104858076|반곡6길|0|1|0|3611055600|반곡동|30145||20201230|0||||
36110101485807600000900000|3611010100|세종특별자치시||반곡동||0|0|0|361104858076|반곡6길|0|9|0|3611055600|반곡동|30145||20210806|0||||
36110101485807800000200000|3611010100|세종특별자치시||반곡동||0|192|0|361104858078|반곡5길|0|2|0|3611055600|반곡동|30145||20210108|0||||
36110101485807800000900000|3611010100|세종특별자치시||반곡동||0|251|0|361104858078|반곡5길|0|9|0|3611055600|반곡동|30145||20220325|0||||
36110101485807800001200000|3611010100|세종특별자치시||반곡동||0|250|0|361104858078|반곡5길|0|12|0|3611055600|반곡동|30145||20210709|0||||
36110101485807800001700000|3611010100|세종특별자치시||반곡동||0|375|5|361104858078|반곡5길|0|17|0|3611055600|반곡동|30145||20210806|0||||
36110101485808000000900000|3611010100|세종특별자치시||반곡동||0|0|0|361104858080|반곡8길|0|9|0|3611055600|반곡동|30145||20220628|0||||
36110101485808000001100000|3611010100|세종특별자치시||반곡동||0|0|0|361104858080|반곡8길|0|11|0|3611055600|반곡동|30145||20210310|0||||
36110101485808000001600000|3611010100|세종특별자치시||반곡동||0|982|0|361104858080|반곡8길|0|16|0|3611055600|반곡동|30145||20221205|0||||
36110101485808000002000000|3611010100|세종특별자치시||반곡동||0|267|0|361104858080|반곡8길|0|20|0|3611055600|반곡동|30145||20211109|0||||
36110101485808000002500000|3611010100|세종특별자치시||반곡동||0|0|0|361104858080|반곡8길|0|25|0|3611055600|반곡동|30145||20221129|0||||
36110101485808000003000000|3611010100|세종특별자치시||반곡동||0|0|0|361104858080|반곡8길|0|30|0|3611055600|반곡동|30145||20221021|0||||
36110101485808100000700000|3611010100|세종특별자치시||반곡동||0|0|0|361104858081|반곡9길|0|7|0|3611055600|반곡동|30145||20221019|0||||
36110101485808100001200000|3611010100|세종특별자치시||반곡동||0|0|0|361104858081|반곡9길|0|12|0|3611055600|반곡동|30145||20211018|0||||
36110101485808100001600000|3611010100|세종특별자치시||반곡동||0|791|11|361104858081|반곡9길|0|16|0|3611055600|반곡동|30145||20201230|0||||
36110101485808200000600000|3611010100|세종특별자치시||반곡동||0|0|0|361104858082|반곡10길|0|6|0|3611055600|반곡동|30145||20220527|0||||
36110102200000200195800000|3611010200|세종특별자치시||소담동||0|524|0|361102000002|한누리대로|0|1958|0|3611055500|소담동|30147||20180531|0|||법조타운A|
36110102200000200196200000|3611010200|세종특별자치시||소담동||0|525|0|361102000002|한누리대로|0|1962|0|3611055500|소담동|30147||20180531|0|||법조타운B|
